"blk_no","street","max_floor_lvl","year_completed","residential","commercial","market_hawker","miscellaneous","multistorey_carpark","precinct_pavilion","bldg_contract_town","total_dwelling_units","X1room_sold","X2room_sold","X3room_sold","X4room_sold","X5room_sold","exec_sold","multigen_sold","studio_apartment_sold","X1room_rental","X2room_rental","X3room_rental","other_room_rental","postal","address","dist_to_park_centroid","dist_to_park_boundary","park_area","park_length","park_name","diff_boundary_centroid","SVY21_X","SVY21_Y","longitude","latitude"
"648","JLN TENAGA",16,1992,"Y","N","N","N","N","N","BD",90,0,0,0,16,74,0,0,0,0,0,0,0,"410648","648 JALAN TENAGA SINGAPORE 410648",199.248026637179,199.248026637179,1050.713149055,163.269130481254,"JALAN SINGA PARK",0,36035.291472417,34946.2067624215,103.9055202,1.332314538
"648","JURONG WEST ST 61",5,1998,"N","N","N","N","Y","N","JW",0,0,0,0,0,0,0,0,0,0,0,0,0,"640648","648 JURONG WEST STREET 61 MULTI STOREY CAR PARK SINGAPORE 640648",481.971232447754,481.971232447754,5636.84244656,372.376691053014,"YUNNAN PARK",0,12868.3831348216,35687.9192752959,103.6973522,1.339019592
"648","PASIR RIS DR 10",13,1993,"Y","N","N","N","N","N","PRC",47,0,0,0,0,0,47,0,0,0,0,0,0,"510648","648 PASIR RIS DRIVE 10 SINGAPORE 510648",643.486680781232,643.486680781232,10374.858947325,987.030412077144,"SG API API PK",0,39725.6246058254,40087.2908903253,103.9386819,1.378807391
"648","PUNGGOL CTRL",18,2003,"Y","N","N","N","N","N","PG",93,0,0,0,19,74,0,0,0,0,0,0,0,"820648","648 PUNGGOL CENTRAL EASTDALE SINGAPORE 820648",1196.63276234001,1196.63276234001,980333.61352904,5345.95255877397,"CONEY ISLAND PARK",0,37109.1914098044,42175.3984735535,103.915172,1.397692398
"648","TAMPINES ST 62",1,2023,"N","N","N","N","N","Y","TAP",0,0,0,0,0,0,0,0,0,0,0,0,0,"520648","648 TAMPINES STREET 62 TAMPINES GREENDEW SINGAPORE 520648",315.347092418089,315.347092418089,100686.731104835,2557.18696271155,"TAMPINES BOULEVARD PARK",0,40002.2734287127,38880.155895792,103.9411673,1.367890401
"648","WOODLANDS RING RD",12,1998,"Y","N","N","N","N","N","WL",53,0,0,0,0,0,53,0,0,0,0,0,0,"730648","648 WOODLANDS RING ROAD SINGAPORE 730648",1674.62382372062,1674.62382372062,14744.01938445,675.633377628266,"WOODLANDS HEALING GARDEN",0,24456.1869809656,46665.7915823876,103.801474,1.438303104
"648A","JURONG WEST ST 61",16,1999,"Y","N","N","N","N","N","JW",92,0,0,0,30,62,0,0,0,0,0,0,0,"641648","648A JURONG WEST STREET 61 SINGAPORE 641648",491.738532119845,491.738532119845,5636.84244656,372.376691053014,"YUNNAN PARK",0,12900.1743441405,35611.4234745476,103.6976379,1.338327809
"648A","TAMPINES ST 62",15,2022,"Y","N","N","N","N","N","TAP",182,0,0,42,70,70,0,0,0,0,0,0,0,"521648","648A TAMPINES STREET 62 TAMPINES GREENDEW SINGAPORE 521648",306.720729215119,306.720729215119,100686.731104835,2557.18696271155,"TAMPINES BOULEVARD PARK",0,39949.1986331797,38912.8767810889,103.9406904,1.368186338
"648B","JURONG WEST ST 61",16,1999,"Y","N","N","Y","N","N","JW",92,0,0,0,30,62,0,0,0,0,0,0,0,"642648","648B JURONG WEST STREET 61 SINGAPORE 642648",553.627189667264,553.627189667264,5636.84244656,372.376691053014,"YUNNAN PARK",0,12961.9070720312,35618.0416409488,103.6981926,1.338387692
"648B","TAMPINES ST 62",15,2022,"Y","N","N","N","N","N","TAP",182,0,0,42,70,70,0,0,0,0,0,0,0,"522648","648B TAMPINES STREET 62 TAMPINES GREENDEW SINGAPORE 522648",225.196152733017,225.196152733017,100686.731104835,2557.18696271155,"TAMPINES BOULEVARD PARK",0,39917.8077876669,38833.4087010494,103.9404083,1.367467671
"648C","JURONG WEST ST 61",16,1999,"Y","N","N","Y","N","N","JW",90,0,0,0,30,60,0,0,0,0,0,0,0,"643648","648C JURONG WEST STREET 61 MY FIRST SKOOL SINGAPORE 643648",542.934921755505,542.934921755505,5636.84244656,372.376691053014,"YUNNAN PARK",0,12934.8894881616,35682.167232966,103.6979498,1.338967606
"648C","TAMPINES ST 62",15,2022,"Y","N","N","N","N","N","TAP",168,0,0,0,84,84,0,0,0,0,0,0,0,"523648","648C TAMPINES STREET 62 TAMPINES GREENDEW SINGAPORE 523648",237.584867031534,237.584867031534,100686.731104835,2557.18696271155,"TAMPINES BOULEVARD PARK",0,40015.8334305245,38766.6901923785,103.9412891,1.366864254
"648D","JURONG WEST ST 61",16,1998,"Y","N","N","Y","N","N","JW",90,0,0,0,30,60,0,0,0,0,0,0,0,"644648","648D JURONG WEST STREET 61 SINGAPORE 644648",533.36788879154,533.36788879154,5636.84244656,372.376691053014,"YUNNAN PARK",0,12905.311540859,35733.3390869088,103.697684,1.33943037
"649","ANG MO KIO AVE 5",13,1980,"Y","N","N","N","N","N","AMK",208,0,0,176,24,5,3,0,0,0,0,0,0,"560649","649 ANG MO KIO AVENUE 5 ANG MO KIO 61 SINGAPORE 560649",67.5996585558403,67.5996585558403,210642.06133603,1999.29798908997,"ANG MO KIO TOWN GARDEN WEST",0,29164.4704996051,39971.5106096186,103.8437822,1.377762638
"649","HOUGANG AVE 8",17,1986,"Y","Y","N","N","N","N","HG",64,0,0,0,0,64,0,0,0,0,0,0,0,"530649","649 HOUGANG AVENUE 8 SINGAPORE 530649",366.631925942615,366.631925942615,3347.0671118,311.313402411865,"PK VILLAS TERRACE PG",0,33253.976634702,39374.8478685607,103.8805293,1.372366188
"649","JLN TENAGA",16,1992,"Y","Y","N","N","N","N","BD",82,0,0,0,0,82,0,0,0,0,0,0,0,"410649","649 JALAN TENAGA SINGAPORE 410649",171.573965127629,171.573965127629,1050.713149055,163.269130481254,"JALAN SINGA PARK",0,36101.7534858608,34952.5621338155,103.9061174,1.332371996
"649","JURONG WEST ST 61",1,1999,"N","N","N","N","N","Y","JW",0,0,0,0,0,0,0,0,0,0,0,0,0,"640649","649 JURONG WEST STREET 61 SINGAPORE 640649",446.34834000062,446.34834000062,5636.84244656,372.376691053014,"YUNNAN PARK",0,12832.7923440867,35681.213428308,103.6970324,1.338958929
"649","PASIR RIS DR 10",13,1993,"Y","N","N","Y","N","N","PRC",46,0,0,0,0,0,46,0,0,0,0,0,0,"510649","649 PASIR RIS DRIVE 10 SINGAPORE 510649",678.850282996578,678.850282996578,10374.858947325,987.030412077144,"SG API API PK",0,39684.4388278688,40046.7678287929,103.9383118,1.378440932
"649","PUNGGOL CTRL",18,2003,"Y","N","N","N","N","N","PG",99,0,0,0,19,80,0,0,0,0,0,0,0,"820649","649 PUNGGOL CENTRAL EASTDALE SINGAPORE 820649",1251.47045724086,1251.47045724086,980333.61352904,5345.95255877397,"CONEY ISLAND PARK",0,37080.6369850048,42125.1786054073,103.9149154,1.397238237
"649","WOODLANDS RING RD",12,1997,"Y","N","N","Y","N","N","WL",147,0,0,0,103,44,0,0,0,0,0,0,0,"730649","649 WOODLANDS RING ROAD PCF SPARKLETOTS PRESCHOOL @ WOODLANDS 649 (CC) SINGAPORE 730649",1703.55361295473,1703.55361295473,14744.01938445,675.633377628266,"WOODLANDS HEALING GARDEN",0,24399.2658648287,46735.7675563267,103.8009625,1.438935934
"649A","JURONG WEST ST 61",16,1999,"Y","N","N","N","N","N","JW",123,0,0,0,62,61,0,0,0,0,0,0,0,"641649","649A JURONG WEST STREET 61 SINGAPORE 641649",455.498167930195,455.498167930195,5636.84244656,372.376691053014,"YUNNAN PARK",0,12868.8889913332,35578.3244117311,103.6973568,1.338028458
"649A","JLN TENAGA",3,1992,"N","N","N","N","Y","N","BD",0,0,0,0,0,0,0,0,0,0,0,0,0,"411649","649A JALAN TENAGA MULTI STOREY CAR PARK SINGAPORE 411649",124.742613117374,124.742613117374,1050.713149055,163.269130481254,"JALAN SINGA PARK",0,36130.8902367917,34915.0714478705,103.9063792,1.332032936
"649A","PASIR RIS DR 10",6,1993,"N","N","N","N","Y","N","PRC",0,0,0,0,0,0,0,0,0,0,0,0,0,"511649","649A PASIR RIS DRIVE 10 MULTI STOREY CAR PARK SINGAPORE 511649",633.34917048039,633.34917048039,10374.858947325,987.030412077144,"SG API API PK",0,39726.8526451773,39999.6895856965,103.9386929,1.378015157
"649A","WOODLANDS RING RD",5,1997,"N","N","N","N","Y","N","WL",0,0,0,0,0,0,0,0,0,0,0,0,0,"731649","649A WOODLANDS RING ROAD MULTI STOREY CAR PARK SINGAPORE 731649",1626.85534319445,1626.85534319445,14744.01938445,675.633377628266,"WOODLANDS HEALING GARDEN",0,24317.6157216516,46694.2157507201,103.8002288,1.438560144
"649B","JURONG WEST ST 61",16,1999,"Y","N","N","N","N","N","JW",123,0,0,0,62,61,0,0,0,0,0,0,0,"642649","649B JURONG WEST STREET 61 SINGAPORE 642649",539.353168715081,539.353168715081,5636.84244656,372.376691053014,"YUNNAN PARK",0,12954.1031032623,35571.4945595894,103.6981225,1.337966734
"649B","PASIR RIS DR 10",1,1994,"N","N","N","N","N","Y","PRC",0,0,0,0,0,0,0,0,0,0,0,0,0,"512649","649B PASIR RIS DRIVE 10 SINGAPORE 512649",654.979499871098,654.979499871098,10374.858947325,987.030412077144,"SG API API PK",0,39705.8964867577,40015.1922847727,103.9385046,1.378155366
"65","C'WEALTH DR",10,1963,"Y","N","N","N","N","N","QT",112,0,0,0,0,0,0,0,0,0,27,77,8,"140065","65 COMMONWEALTH DRIVE COMMONWEALTH GREEN SINGAPORE 140065",112.75185940261,112.75185940261,754248.054094825,43075.7152539655,"RAIL CORRIDOR",0,23930.0550331459,31328.1444919053,103.7967483,1.299594858
"65","CIRCUIT RD",10,1965,"Y","Y","N","Y","N","N","GL",106,0,0,104,2,0,0,0,0,0,0,0,0,"370065","65 CIRCUIT ROAD SINGAPORE 370065",576.672923377169,576.672923377169,3984.564673915,256.537302395137,"PAYA LEBAR ROAD PARK",0,33996.8550392422,34402.7642409191,103.8872036,1.32740031
"65","JLN MA'MOR",2,1959,"Y","N","N","N","N","N","KWN",6,0,0,6,0,0,0,0,0,0,0,0,0,"320065","65 JALAN MA'MOR SINGAPORE 320065",442.95391238783,442.95391238783,1110.6440007,214.143148867278,"MAR THOMA ROAD PARK",0,30743.6182738046,34491.5601902129,103.8579715,1.328203816
"65","KALLANG BAHRU",13,1973,"Y","N","N","Y","N","N","KWN",285,0,0,282,0,3,0,0,0,0,0,0,0,"330065","65 KALLANG BAHRU SINGAPORE 330065",495.156529348358,495.156529348358,3701.20168189,366.125435141559,"BENG WAN RD PG",0,31900.3220695273,33550.7649549055,103.868365,1.319695472
"65","MARINE DR",16,1975,"Y","N","N","N","N","N","MP",176,0,0,172,0,4,0,0,0,0,0,0,0,"440065","65 MARINE DRIVE MARINE DRIVE GARDENS SINGAPORE 440065",216.191738500349,216.191738500349,17603.90804504,1779.3042762692,"MARINE PARADE RD PK",0,36504.3865246306,31749.6024693908,103.9097344,1.303405476
"65","NEW UPP CHANGI RD",16,1977,"Y","N","N","N","N","N","BD",120,0,0,0,120,0,0,0,0,0,0,0,0,"460065","65 NEW UPPER CHANGI ROAD SINGAPORE 460065",583.646081721612,583.646081721612,5616.095455315,298.255447328421,"LUCKY GARDENS PG",0,39847.0123950963,34101.9926133226,103.9397703,1.324678528
"65","TEBAN GDNS RD",25,2001,"Y","N","N","N","N","N","JE",120,0,0,0,96,24,0,0,0,0,0,0,0,"600065","65 TEBAN GARDENS ROAD TEBAN PLACE SINGAPORE 600065",934.204166295869,934.204166295869,593549.506531151,8854.19916450798,"JLG: LAKESIDE GARDEN",0,17528.4153698879,33802.3131882733,103.7392259,1.321968839
"65","TELOK BLANGAH DR",12,1978,"Y","Y","N","N","N","N","BM",144,0,0,124,20,0,0,0,0,0,0,0,0,"100065","65 TELOK BLANGAH DRIVE BLANGAH VIEW SINGAPORE 100065",261.592950994075,261.592950994075,546111.976896596,15075.331421433,"MOUNT FABER PARK",0,25452.0240014864,28504.8683761649,103.8104241,1.274062304
"65","TIONG POH RD",3,1937,"Y","Y","N","N","N","N","BM",23,0,2,14,7,0,0,0,0,0,0,0,0,"160065","65 TIONG POH ROAD TIONG BAHRU ESTATE SINGAPORE 160065",355.073157161882,355.073157161882,3905.397037795,253.306321951718,"KIM PONG PARK",0,27988.4168298433,29530.5380970674,103.8332145,1.283338204
"65","YUNG KUANG RD",21,1973,"Y","Y","N","N","N","N","JW",114,0,0,0,0,0,0,0,0,0,0,114,0,"610065","65 YUNG KUANG ROAD SINGAPORE 610065",245.081786591711,245.081786591711,593549.506531151,8854.19916450798,"JLG: LAKESIDE GARDEN",0,15712.7886905464,34951.7597175331,103.7229111,1.332363331
"65A","CIRCUIT RD",1,1998,"N","N","N","N","N","Y","GL",0,0,0,0,0,0,0,0,0,0,0,0,0,"371065","65A CIRCUIT ROAD SINGAPORE 371065",571.970894914791,571.970894914791,2901.88001873,220.080586101397,"GEYLANG EAST PK",0,33965.7276802019,34383.5303842255,103.8869239,1.327226372
"65A","KALLANG BAHRU",5,1997,"N","N","N","N","Y","N","KWN",0,0,0,0,0,0,0,0,0,0,0,0,0,"331065","65A KALLANG BAHRU MULTI STOREY CAR PARK SINGAPORE 331065",517.200843316801,517.200843316801,3701.20168189,366.125435141559,"BENG WAN RD PG",0,31984.0670578889,33611.5091339601,103.8691175,1.32024481
"65A","MARINE DR",4,1994,"N","N","N","N","Y","N","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,"441065","65A MARINE DRIVE MULTI STOREY CAR PARK SINGAPORE 441065",271.206966589703,271.206966589703,17603.90804504,1779.3042762692,"MARINE PARADE RD PK",0,36517.9434172534,31695.2403656751,103.9098562,1.302913841
"650","ANG MO KIO ST 61",21,2014,"Y","N","N","Y","N","Y","AMK",256,0,41,98,0,0,0,0,117,0,0,0,0,"560650","650 ANG MO KIO STREET 61 YIO CHU KANG VISTA SINGAPORE 560650",147.738758700212,147.738758700212,210642.06133603,1999.29798908997,"ANG MO KIO TOWN GARDEN WEST",0,29049.0653673598,39963.6086661166,103.8427452,1.37769118
"650","HOUGANG AVE 8",13,1987,"Y","N","N","N","N","N","HG",148,0,0,0,148,0,0,0,0,0,0,0,0,"530650","650 HOUGANG AVENUE 8 SINGAPORE 530650",359.367708674765,359.367708674765,3347.0671118,311.313402411865,"PK VILLAS TERRACE PG",0,33339.857968831,39348.4282448847,103.881301,1.372127243
"650","JLN TENAGA",9,1994,"Y","N","N","Y","N","N","BD",92,0,0,0,76,16,0,0,0,0,0,0,0,"410650","650 JALAN TENAGA PCF SPARKLETOTS PRESCHOOL @ EUNOS BLK 650 (KN) SINGAPORE 410650",94.0464090422076,94.0464090422076,1050.713149055,163.269130481254,"JALAN SINGA PARK",0,36263.8485938433,34896.834863014,103.9075739,1.331867975
"650","JURONG WEST ST 61",5,1998,"N","N","N","N","Y","N","JW",0,0,0,0,0,0,0,0,0,0,0,0,0,"640650","650 JURONG WEST STREET 61 MULTI STOREY CAR PARK SINGAPORE 640650",416.766304247299,416.766304247299,5636.84244656,372.376691053014,"YUNNAN PARK",0,12812.2021062586,35651.4089185114,103.6968474,1.338689378
"650","PASIR RIS DR 10",13,1993,"Y","N","N","Y","N","N","PRC",44,0,0,0,0,0,44,0,0,0,0,0,0,"510650","650 PASIR RIS DRIVE 10 PCF SPARKLETOTS PRESCHOOL @ PASIR RIS WEST 650 (CC) SINGAPORE 510650",708.815184569871,708.815184569871,10374.858947325,987.030412077144,"SG API API PK",0,39658.1178974227,40078.4687735937,103.9380753,1.378727634
"650","PUNGGOL CTRL",4,2003,"N","N","N","N","Y","N","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"820650","650 PUNGGOL CENTRAL MULTI STOREY CAR PARK SINGAPORE 820650",1220.71138631679,1220.71138631679,980333.61352904,5345.95255877397,"CONEY ISLAND PARK",0,37119.0530270521,42129.0852316361,103.9152606,1.397273555
"650","SENJA LINK",20,1999,"Y","N","N","N","N","N","BP",104,0,0,0,17,49,38,0,0,0,0,0,0,"670650","650 SENJA LINK SINGAPORE 670650",945.681576252335,945.681576252335,754248.054094825,43075.7152539655,"RAIL CORRIDOR",0,20208.968787119,40983.1706629079,103.7633102,1.38691071
"650","WOODLANDS RING RD",12,1997,"Y","N","N","N","N","N","WL",78,0,0,0,0,0,78,0,0,0,0,0,0,"730650","650 WOODLANDS RING ROAD SINGAPORE 730650",1623.68425814843,1623.68425814843,14744.01938445,675.633377628266,"WOODLANDS HEALING GARDEN",0,24364.0766303158,46663.755540429,103.8006463,1.438284679
"650","YISHUN AVE 4",4,1986,"Y","N","N","N","N","N","YS",8,0,0,0,0,0,8,0,0,0,0,0,0,"760650","650 YISHUN AVENUE 4 NEE SOON CENTRAL VIEW SINGAPORE 760650",182.750841738592,182.750841738592,23187.918220015,2319.79910831238,"YISHUN POND PK",0,28641.7963954642,44962.4525875516,103.8390857,1.422898939
"650A","JURONG WEST ST 61",16,1999,"Y","N","N","N","N","N","JW",123,0,0,0,62,61,0,0,0,0,0,0,0,"641650","650A JURONG WEST STREET 61 SINGAPORE 641650",405.481518048278,405.481518048278,5636.84244656,372.376691053014,"YUNNAN PARK",0,12818.5303615139,35577.245671114,103.6969043,1.338018677
"650B","JURONG WEST ST 61",16,1998,"Y","N","N","Y","N","N","JW",123,0,0,0,46,77,0,0,0,0,0,0,0,"642650","650B JURONG WEST STREET 61 SINGAPORE 642650",340.916760370335,340.916760370335,5636.84244656,372.376691053014,"YUNNAN PARK",0,12753.5148165881,35574.9967664143,103.6963201,1.337998306
"650C","JURONG WEST ST 61",16,1998,"Y","N","N","N","N","N","JW",92,0,0,0,30,62,0,0,0,0,0,0,0,"643650","650C JURONG WEST STREET 61 SINGAPORE 643650",358.789212615821,358.789212615821,5636.84244656,372.376691053014,"YUNNAN PARK",0,12760.8180309863,35621.7996339363,103.6963857,1.338421577
"651","ANG MO KIO AVE 9",7,2024,"N","N","N","Y","Y","Y","AMK",0,0,0,0,0,0,0,0,0,0,0,0,0,"560651","651 ANG MO KIO AVENUE 9 YIO CHU KANG BEACON SINGAPORE 560651",504.748197494414,504.748197494414,1347.44112605,178.025667592115,"LENTOR GROVE PG",0,28941.6819387936,40552.8844664133,103.8417803,1.383020383
"651","HOUGANG AVE 8",4,1986,"Y","N","N","N","N","N","HG",8,0,0,0,0,0,8,0,0,0,0,0,0,"530651","651 HOUGANG AVENUE 8 SINGAPORE 530651",399.31955254096,399.31955254096,3347.0671118,311.313402411865,"PK VILLAS TERRACE PG",0,33319.0239793403,39393.9391511292,103.8811138,1.372538831
"651","JLN TENAGA",12,1995,"Y","Y","N","N","N","N","BD",85,0,0,0,66,19,0,0,0,0,0,0,0,"410651","651 JALAN TENAGA IMAN KINDERGARTEN (TENAGAVILLE) SINGAPORE 410651",118.244689015556,118.244689015556,1050.713149055,163.269130481254,"JALAN SINGA PARK",0,36240.4321610283,34932.7106496833,103.9073635,1.332192429
"651","JURONG WEST ST 61",5,2000,"N","Y","N","N","Y","N","JW",0,0,0,0,0,0,0,0,0,0,0,0,0,"640651","651 JURONG WEST STREET 61 MULTI STOREY CAR PARK SINGAPORE 640651",431.008676211127,431.008676211127,5636.84244656,372.376691053014,"YUNNAN PARK",0,12846.5698349737,35477.7437981012,103.6971563,1.337118834
"651","PASIR RIS DR 10",13,1994,"Y","N","N","Y","N","N","PRC",46,0,0,0,0,0,46,0,0,0,0,0,0,"510651","651 PASIR RIS DRIVE 10 SINGAPORE 510651",692.211099018307,692.211099018307,10374.858947325,987.030412077144,"SG API API PK",0,39682.1542236739,40119.5199552894,103.9382913,1.379098876
"651","PUNGGOL CTRL",18,2003,"Y","N","N","N","N","N","PG",91,0,0,0,31,60,0,0,0,0,0,0,0,"820651","651 PUNGGOL CENTRAL EASTDALE SINGAPORE 820651",1240.39448837845,1240.39448837845,980333.61352904,5345.95255877397,"CONEY ISLAND PARK",0,37135.7253493835,42084.1125079768,103.9154104,1.396866833
"651","SENJA LINK",20,1999,"Y","N","N","N","N","N","BP",104,0,0,0,18,48,38,0,0,0,0,0,0,"670651","651 SENJA LINK SINGAPORE 670651",930.057318802523,930.057318802523,754248.054094825,43075.7152539655,"RAIL CORRIDOR",0,20247.1059332051,40950.1886615087,103.7636529,1.386612443
"651","WOODLANDS RING RD",12,1997,"Y","N","N","N","N","N","WL",92,0,0,0,48,44,0,0,0,0,0,0,0,"730651","651 WOODLANDS RING ROAD SINGAPORE 730651",1569.22503998388,1569.22503998388,14744.01938445,675.633377628266,"WOODLANDS HEALING GARDEN",0,24244.5235681404,46667.8854873606,103.799572,1.438322013
"651","YISHUN AVE 4",9,1986,"Y","N","N","Y","N","N","YS",96,0,0,0,56,40,0,0,0,0,0,0,0,"760651","651 YISHUN AVENUE 4 NEE SOON CENTRAL VIEW SINGAPORE 760651",134.336099447595,134.336099447595,23187.918220015,2319.79910831238,"YISHUN POND PK",0,28643.7771465729,45013.9984375905,103.8391035,1.423365101
"651A","ANG MO KIO AVE 9",17,2024,"Y","N","N","N","N","N","AMK",157,0,64,32,61,0,0,0,0,0,0,0,0,"561651","651A ANG MO KIO AVENUE 9 YIO CHU KANG BEACON SINGAPORE 561651",445.924730289381,445.924730289381,1347.44112605,178.025667592115,"LENTOR GROVE PG",0,28899.5261775602,40593.9369189039,103.8414015,1.383391648
"651A","JURONG WEST ST 61",14,2000,"Y","N","N","N","N","N","JW",93,0,0,0,93,0,0,0,0,0,0,0,0,"641651","651A JURONG WEST STREET 61 SINGAPORE 641651",518.151937403192,518.151937403192,5636.84244656,372.376691053014,"YUNNAN PARK",0,12933.598090437,35472.5404032198,103.6979383,1.33707182
"651A","JLN TENAGA",5,1994,"N","Y","N","N","Y","N","BD",0,0,0,0,0,0,0,0,0,0,0,0,0,"411651","651A JALAN TENAGA MULTI STOREY CAR PARK SINGAPORE 411651",151.3218697821,151.3218697821,1050.713149055,163.269130481254,"JALAN SINGA PARK",0,36198.8643948764,34968.3291397901,103.90699,1.332514561
"651A","SENJA LINK",6,1999,"N","N","N","N","Y","N","BP",0,0,0,0,0,0,0,0,0,0,0,0,0,"671651","651A SENJA LINK MULTI STOREY CAR PARK SINGAPORE 671651",931.564068284476,931.564068284476,159926.26319664,6225.62660710876,"ZHENGHUA NATURE PARK",0,20283.3851663362,40936.8033762789,103.7639789,1.386491401
"651B","ANG MO KIO AVE 9",18,2024,"Y","N","N","N","N","N","AMK",145,0,34,21,90,0,0,0,0,0,0,0,0,"562651","651B ANG MO KIO AVENUE 9 YIO CHU KANG BEACON SINGAPORE 562651",511.202302781419,511.202302781419,1347.44112605,178.025667592115,"LENTOR GROVE PG",0,28991.8723067341,40605.0127651423,103.8422313,1.383491811
"651B","JURONG WEST ST 61",16,2000,"Y","N","N","N","N","N","JW",107,0,0,0,107,0,0,0,0,0,0,0,0,"642651","651B JURONG WEST STREET 61 SINGAPORE 642651",553.904482089463,553.904482089463,5636.84244656,372.376691053014,"YUNNAN PARK",0,12969.4778875936,35472.5269273123,103.6982607,1.337071716
"651C","ANG MO KIO AVE 9",18,2024,"Y","N","N","N","N","N","AMK",152,0,34,34,84,0,0,0,0,0,0,0,0,"563651","651C ANG MO KIO AVENUE 9 YIO CHU KANG BEACON SINGAPORE 563651",543.879663989261,543.879663989261,5286.00567924,301.962325235657,"YIO CHU KANG GARDENS PG",0,28997.3813246589,40525.7861844577,103.8422808,1.382775314
